Order Date,Sales,Profit,Category,Region
2015-09-25,167.97899999999998,57.5928,Technology,West
2014-03-28,6.426,2.8764,Office Supplies,Central
2014-03-28,1243.9560000000001,106.6248,Furniture,Central
2016-07-17,48.258,13.788,Office Supplies,East
2014-04-19,60.9525,26.703,Office Supplies,South
2014-04-19,74.84400000000001,34.2144,Office Supplies,South
2017-07-21,130.6242,-21.3264,Furniture,Central
2015-09-27,162.645,69.705,Office Supplies,South
2015-09-27,1965.4740000000002,561.564,Technology,South
2016-02-27,17.0016,-6.8816,Furniture,Central
2016-05-02,19.8828,-3.7872,Office Supplies,Central
2016-05-02,13.305600000000002,-3.168,Office Supplies,Central
2016-05-02,5.292000000000001,1.764,Office Supplies,Central
2014-12-09,8.8704,2.9568,Office Supplies,Central
2014-12-09,21.407400000000003,-53.0088,Office Supplies,Central
2015-12-25,10.458000000000002,4.8804,Office Supplies,West
2017-12-07,336.672,89.7792,Office Supplies,South
2017-12-07,54.6,23.4,Technology,South
2014-05-30,26.8632,8.9544,Office Supplies,East
2014-05-30,487.20000000000005,134.56,Technology,East
2014-05-30,247.7475,77.8635,Office Supplies,East
2014-05-30,41.958000000000006,17.982,Office Supplies,East
2017-03-02,19.4544,-12.352,Office Supplies,East
2015-10-12,18.794999999999998,3.401,Technology,West
2015-10-12,86.05799999999999,0.0,Office Supplies,West
2015-07-14,286.3728,-64.7748,Office Supplies,West
2015-07-14,19.4208,6.7048,Office Supplies,West
2015-07-14,464.016,49.716,Furniture,West
2015-07-14,134.1522,-191.646,Furniture,West
2014-11-19,174.762,79.8912,Office Supplies,West
2016-05-27,14.049000000000001,6.1548,Office Supplies,West
2017-07-03,25.200000000000003,-2.7,Technology,South
2017-09-25,25.6704,8.8624,Office Supplies,East
2016-10-03,6.468000000000001,2.9568,Office Supplies,West
2016-10-03,960.8928,102.9528,Furniture,West
2016-10-03,8.988000000000001,3.852,Office Supplies,West
2016-10-03,102.711,45.9754,Office Supplies,West
2017-09-09,32.6592,11.2752,Office Supplies,West
2017-09-09,11.7348,0.8382,Office Supplies,West
2015-03-12,5.292000000000001,1.764,Office Supplies,South
2016-11-29,254.2848,-302.72,Furniture,Central
2016-06-14,354.0348,-118.0116,Furniture,East
2017-12-03,14.0112,1.0008,Office Supplies,West
2017-12-03,80.5896,10.5534,Technology,West
2017-12-03,107.4528,14.0712,Technology,West
2017-12-03,10.836,3.741,Office Supplies,West
2017-12-03,49.686,5.915,Office Supplies,West
2017-12-03,24.544800000000002,7.0128,Furniture,West
2017-12-03,17.556,3.344,Furniture,West
2017-12-03,17.0016,4.6552,Furniture,West
2016-08-16,34.02,15.552,Office Supplies,West
2016-12-25,20.884500000000003,5.3703,Office Supplies,South
2016-12-25,419.97900000000004,171.9914,Technology,South
2016-12-25,361.0425,137.54,Furniture,South
2016-12-25,111.636,49.9704,Office Supplies,South
2017-07-23,14.616,4.35,Office Supplies,East
2017-06-21,86.52000000000001,40.376,Office Supplies,East
2017-06-21,6.5520000000000005,3.0576,Office Supplies,East
2017-06-21,470.23199999999997,219.4416,Office Supplies,East
2017-08-13,285.6504,30.6054,Office Supplies,South
2017-08-13,1695.3111000000001,-1237.8462,Office Supplies,South
2017-08-13,25.536,9.12,Office Supplies,South
2017-08-13,1.6632000000000002,0.4752,Technology,South
2017-08-13,33.583200000000005,0.0,Furniture,South
2017-08-13,15.498000000000001,4.797,Office Supplies,South
2017-08-13,444.83040000000005,47.6604,Furniture,South
2015-11-07,80.47200000000001,26.824,Office Supplies,Central
2015-10-15,4.687200000000001,1.674,Office Supplies,Central
2015-10-15,4.158,-6.93,Office Supplies,Central
2016-07-30,751.422,178.91,Office Supplies,West
2016-12-03,282.1392,6.7176,Furniture,West
2016-12-03,23.016000000000002,5.9184,Office Supplies,West
2016-12-03,51.156,7.308,Office Supplies,West
2016-12-03,215.9493,-12.098,Furniture,West
2016-04-28,31.861200000000004,-31.8612,Furniture,Central
2017-08-25,26.980800000000002,1.9272,Office Supplies,East
2017-06-17,3574.7250000000004,1668.205,Technology,East
2017-06-17,106.40700000000001,8.1072,Technology,East
2015-11-20,361.59060000000005,-93.4724,Furniture,East
2017-09-04,31.903200000000002,3.798,Office Supplies,Central
2015-07-04,23.9904,7.4256,Office Supplies,West
2017-09-15,40.551,10.8136,Office Supplies,East
2017-09-15,62.979,10.7964,Technology,East
2017-03-13,183.01500000000001,81.921,Office Supplies,East
2017-09-24,403.158,38.396,Technology,South
2017-09-24,16.3485,-11.418,Office Supplies,South
2016-08-13,23.436,10.7136,Office Supplies,South
2016-08-13,108.78,51.8,Office Supplies,South
2017-11-20,3.1185000000000005,1.3365,Technology,East
2017-11-20,598.4895,170.997,Technology,East
2017-11-20,53.5185,9.1746,Furniture,East
2017-07-25,313.0218,-4.2588,Furniture,Central
2016-03-25,62.49600000000001,17.856,Office Supplies,East
2016-07-15,241.794,23.028,Furniture,West
2016-07-15,110.796,34.294,Office Supplies,West
2017-08-17,24.528,11.68,Office Supplies,West
2017-08-17,75.5748,8.997,Technology,West
2017-08-17,8.988000000000001,3.852,Office Supplies,West
2017-08-17,14.616,4.872,Office Supplies,West
2017-08-17,2644.2045000000003,654.7554,Office Supplies,West
2017-08-17,567.5985000000001,140.5482,Office Supplies,West
2017-08-17,232.10880000000003,77.3696,Office Supplies,West
2016-12-14,85.49520000000001,-9.1602,Furniture,West
2016-12-14,141.54000000000002,35.048,Office Supplies,West
2017-12-25,41.5611,-59.373,Office Supplies,Central
2017-12-25,46.9224,5.0274,Office Supplies,Central
2017-12-25,33.3312,2.3808,Office Supplies,Central
2017-12-25,43.028999999999996,-65.568,Office Supplies,Central
2017-12-25,3.3264000000000005,-5.0688,Office Supplies,Central
2014-03-01,19.782,-3.5325,Office Supplies,Central
2014-03-01,380.3625,0.0,Furniture,Central
2014-03-01,66.7296,-34.9536,Furniture,Central
2014-03-01,136.0296,-22.6716,Office Supplies,Central
2015-11-19,6.2832,2.244,Office Supplies,East
2015-11-19,904.8480000000001,249.9104,Technology,East
2014-04-01,70.30799999999999,2.6784,Office Supplies,East
2014-04-01,6.5520000000000005,3.0576,Office Supplies,East
2017-10-05,456.9264,-59.8356,Furniture,West
2017-10-05,15.645000000000001,6.854,Office Supplies,West
2017-10-05,16.59,4.108,Office Supplies,West
2017-10-05,76.54500000000002,26.973,Furniture,West
2017-10-05,216.6696,5.1588,Furniture,West
2017-10-05,8.3916,2.6973,Technology,West
2017-11-18,85.428,-19.323,Office Supplies,South
2017-11-18,21.2436,-16.1856,Office Supplies,South
2017-11-18,408.5088,48.632,Office Supplies,South
2017-11-18,21.7728,7.2576,Office Supplies,South
2017-11-18,43.5456,14.5152,Office Supplies,South
2015-03-23,35.028,16.68,Office Supplies,West
2016-10-10,95.4261,-190.8522,Furniture,West
2016-10-10,16.791600000000003,-2.9985,Technology,West
2016-10-10,126.82320000000001,13.5882,Furniture,West
2015-08-16,545.7816,-112.6216,Technology,East
2015-08-16,32.7348,-5.4558,Technology,East
2015-08-16,10.8864,3.6288,Office Supplies,East
2015-08-16,2.8602000000000003,-1.9068,Office Supplies,East
2015-08-16,267.06960000000004,0.0,Furniture,East
2015-08-16,3.9501000000000004,-2.7588,Office Supplies,East
2015-08-16,10.7856,3.21,Office Supplies,East
2014-05-31,692.9685000000001,197.991,Technology,South
2014-05-31,119.41650000000001,32.9817,Technology,South
2015-08-27,5.3592,1.6588,Office Supplies,West
2014-01-03,17.270400000000002,5.5512,Office Supplies,Central
2014-09-10,86.016,22.1184,Office Supplies,East
2014-09-10,267.64500000000004,76.47,Furniture,East
2017-01-22,15.876,4.914,Office Supplies,Central
2017-01-22,8.265600000000001,0.8856,Office Supplies,Central
2016-04-21,8.736,2.808,Office Supplies,West
2016-07-20,94.4475,43.176,Technology,East
2016-08-23,26.46,11.592,Office Supplies,Central
2016-08-23,39.469500000000004,17.6673,Office Supplies,Central
2016-08-23,15.7185,4.1916,Office Supplies,Central
2016-08-23,2.079,0.891,Technology,Central
2016-06-14,41.9328,-26.624,Office Supplies,South
2016-06-14,19.3872,2.308,Technology,South
2015-11-20,5.1408000000000005,-3.4272,Office Supplies,West
2015-11-20,153.05220000000003,-247.7988,Furniture,West
2015-11-20,10.092600000000001,-7.3692,Office Supplies,West
2017-11-03,209.7375,87.89,Technology,West
2017-11-03,1756.8432,20.9148,Furniture,West
2014-05-04,12.789,3.8976,Furniture,West
2014-05-04,60.564,19.0344,Office Supplies,West
2015-11-08,277.158,76.5484,Technology,Central
2015-12-12,314.937,128.9742,Technology,West
2015-12-12,27.048000000000002,0.5152,Office Supplies,West
2014-12-01,285.495,78.851,Technology,East
2014-12-01,48.132000000000005,15.5856,Furniture,East
2014-12-01,10.311,3.2406,Furniture,East
2016-10-07,98.028,0.9336,Office Supplies,West
2015-11-17,568.302,5.4124,Office Supplies,Central
2015-11-17,111.636,49.9704,Office Supplies,Central
2015-11-17,1390.0950000000003,383.931,Furniture,Central
2014-03-17,132.9552,41.1528,Office Supplies,East
2015-06-20,132.24120000000002,15.743,Technology,West
2017-05-25,697.116,207.475,Office Supplies,East
2017-05-25,126.0,13.2,Technology,East
2017-05-25,3.4545000000000003,1.4805,Office Supplies,East
2017-05-25,19.782,6.0288,Furniture,East
2014-09-09,63.7056,12.8928,Furniture,East
2014-09-09,32.3568,2.6964,Office Supplies,East
2017-10-17,55.4316,4.6193,Technology,West
2017-11-02,88.09500000000001,20.975,Office Supplies,Central
2017-11-02,12.348,5.7624,Office Supplies,Central
2014-07-21,5.2416,-12.9792,Office Supplies,Central
2014-07-21,92.316,29.673,Office Supplies,Central
2014-07-21,690.8265,-93.99,Furniture,Central
2014-07-21,1.0962,-1.827,Office Supplies,Central
2015-09-11,221.21400000000003,50.5632,Furniture,East
2015-09-11,82.74,1.576,Office Supplies,East
2015-09-11,20.9895,6.7966,Technology,East
2015-09-11,811.314,108.1752,Office Supplies,East
2016-10-21,111.384,-9.282,Technology,Central
2016-01-07,24.2298,-10.9611,Furniture,Central
2016-01-07,27.216000000000005,9.072,Office Supplies,Central
2015-06-25,50.3496,16.1838,Office Supplies,Central
2015-06-25,1.0332000000000001,-1.476,Office Supplies,Central
2015-06-25,79.1532,-20.7306,Furniture,Central
2015-06-25,4.8384,1.6704,Office Supplies,Central
2015-09-20,39.564,16.956,Office Supplies,East
2017-07-10,44.0055,10.8966,Office Supplies,South
2017-06-30,457.79895000000005,5.1294,Furniture,West
2017-08-21,408.1392,38.8704,Furniture,West
2017-08-21,601.2090000000001,34.3548,Office Supplies,West
2017-08-21,34.839,11.613,Technology,West
2017-03-11,67.07400000000001,24.9132,Technology,East
2017-03-11,28.056,11.7568,Furniture,East
2017-09-15,309.8088,106.9578,Office Supplies,West
2016-09-20,412.9125,129.7725,Office Supplies,East
2016-12-15,2.3247,-1.476,Office Supplies,East
2017-11-03,17.0856,5.2884,Office Supplies,South
2016-07-03,742.2030000000001,197.9208,Office Supplies,East
2014-09-26,6.2685,-4.577,Office Supplies,East
2014-09-26,22.2432,4.7664,Furniture,East
2014-09-26,43.4448,3.1032,Office Supplies,East
2014-07-14,18.837000000000003,4.485,Office Supplies,East
2017-09-28,2.78775,-1.8585,Office Supplies,East
2015-08-28,936.9675000000001,267.705,Office Supplies,West
2015-08-28,323.0493,28.9568,Furniture,West
2015-08-28,765.2610000000001,29.1528,Office Supplies,West
2015-08-28,43.428000000000004,13.959,Office Supplies,West
2015-08-28,45.3348,15.1116,Technology,West
2015-08-28,4.368,1.7472,Furniture,West
2015-09-20,64.47,28.858,Office Supplies,East
2015-09-20,25.6704,8.8624,Office Supplies,East
2016-11-07,277.158,71.2692,Technology,East
2016-11-07,377.96850000000006,100.7916,Technology,East
2016-11-07,13.608000000000002,6.2208,Office Supplies,East
2016-11-07,122.661,5.841,Office Supplies,East
2016-11-07,290.6232,89.9548,Office Supplies,East
2015-10-20,251.9685,86.3892,Technology,West
2015-10-20,16.821,6.0876,Furniture,West
2017-01-01,477.288,-107.958,Office Supplies,Central
2017-01-01,148.49099999999999,-187.3815,Furniture,Central
2017-01-01,326.28120000000007,-26.6352,Furniture,Central
2017-01-01,13.372800000000002,2.2288,Office Supplies,Central
2017-01-01,6.7935,-9.705,Office Supplies,Central
2017-01-01,14.4354,-22.6842,Office Supplies,Central
2017-01-01,15.9852,-38.8212,Office Supplies,Central
2015-06-23,28.791000000000004,9.3228,Furniture,South
2015-06-23,174.279,74.691,Office Supplies,South
2015-06-23,78.75,18.0,Technology,South
2016-11-22,140.9856,46.9952,Office Supplies,East
2015-10-26,153.87120000000002,47.6268,Office Supplies,West
2015-10-26,138.4992,47.8152,Office Supplies,West
2015-10-26,214.074,20.388,Office Supplies,West
2015-10-26,15.016050000000002,-10.4874,Office Supplies,West
2015-10-26,754.572,-161.694,Office Supplies,West
2016-10-20,64.155,18.33,Furniture,South
2017-04-28,29.483999999999998,5.265,Office Supplies,South
2016-09-29,11.020800000000001,1.1808,Office Supplies,West
2015-07-10,41.916000000000004,12.974,Office Supplies,West
2015-08-07,81.459,20.1708,Office Supplies,East
2014-12-07,282.82800000000003,70.0336,Office Supplies,West
2015-12-10,6.048,2.8224,Office Supplies,West
2017-11-08,115.39500000000001,32.97,Office Supplies,East
2017-07-27,25.074,10.5072,Furniture,West
2017-07-27,27.51,12.052,Office Supplies,West
2017-07-27,13.608000000000002,6.2208,Office Supplies,West
2017-07-27,246.6975,32.893,Technology,West
2017-12-28,124.16250000000001,34.2925,Office Supplies,West
2017-12-28,4.494000000000001,1.926,Office Supplies,West
2016-03-10,28.192500000000003,5.1015,Technology,West
2016-03-10,3525.48,377.73,Technology,West
2015-05-22,8.673,3.7996,Office Supplies,West
2015-05-22,3121.9860000000003,334.4985,Technology,West
2015-05-22,110.02950000000001,29.3412,Office Supplies,West
2015-05-22,814.5144,58.1796,Technology,West
2017-02-17,93.51972,-17.0274,Furniture,Central
2017-02-17,184.21200000000002,52.632,Office Supplies,Central
2017-02-17,460.25280000000004,-87.6672,Technology,Central
2017-12-08,226.32120000000003,-58.5048,Furniture,East
2017-11-18,58.363200000000006,20.844,Office Supplies,Central
2017-11-18,133.7553,-25.4772,Furniture,Central
2016-12-01,260.85150000000004,-17.745,Furniture,Central
2016-12-01,12.2304,-30.8672,Office Supplies,Central
2016-12-01,89.5083,-1.2178,Furniture,Central
2017-10-03,21.672,2.322,Office Supplies,Central
2017-08-29,155.42100000000002,41.4456,Furniture,West
2017-11-24,34.9545,7.9896,Office Supplies,Central
2017-06-30,215.1975,100.4255,Office Supplies,West
2017-07-22,552.6612000000001,-75.192,Furniture,Central
2016-11-11,44.058,10.9096,Furniture,West
2016-11-11,473.7096,0.0,Furniture,West
2016-11-11,33.0792,11.0264,Office Supplies,West
2014-12-09,32.205600000000004,9.585,Office Supplies,East
2014-12-09,1133.9748000000002,125.9972,Technology,East
2017-09-07,169.64640000000003,-28.2744,Furniture,West
2015-02-06,3.0807,-4.9878,Office Supplies,Central
2015-02-06,19.4544,4.4004,Technology,Central
2015-02-06,704.2896,-125.766,Office Supplies,Central
2017-08-26,68.208,-43.848,Furniture,Central
2014-07-20,44.037,15.0984,Technology,West
2014-07-20,12.558000000000002,5.8604,Office Supplies,West
2014-07-20,13.776,3.8048,Office Supplies,West
2014-07-20,562.1804999999999,160.623,Office Supplies,West
2015-10-08,76.41900000000001,-70.9605,Furniture,Central
2015-02-16,38.682,17.3148,Office Supplies,West
2015-02-16,92.0955,41.2237,Office Supplies,West
2016-08-12,590.4071250000001,-255.5875,Furniture,South
2014-11-09,59.346000000000004,21.4776,Furniture,East
2016-07-18,11.8272,1.2672,Office Supplies,East
2016-07-18,298.284,24.857,Office Supplies,East
2016-07-18,19.4208,6.7048,Office Supplies,East
2016-02-05,15.466500000000002,7.2177,Office Supplies,West
2016-02-05,195.867,50.3658,Office Supplies,West
2016-02-05,585.6143999999999,6.9716,Furniture,West
2016-02-05,167.9664,-31.9936,Technology,West
2014-06-20,495.495,155.727,Office Supplies,Central
2014-06-20,3.696,1.6896,Office Supplies,Central
2017-06-09,51.576,23.0864,Office Supplies,South
2016-12-27,21.168000000000003,9.8784,Office Supplies,West
2014-01-26,11.214,5.0196,Office Supplies,Central
2014-01-26,149.05800000000002,39.7488,Furniture,Central
2017-03-23,34.104,4.872,Office Supplies,West
2017-03-23,21.042,9.6192,Office Supplies,West
2017-03-23,14699.958,6719.9808,Technology,West
2017-03-20,249.9,38.08,Technology,East
2017-03-20,65.058,27.882,Office Supplies,East
2016-10-04,251.34060000000002,-23.9372,Furniture,East
2016-11-18,624.75,95.2,Technology,West
2017-12-26,16.8336,5.6112,Office Supplies,Central
2016-03-09,209.7375,87.89,Technology,East
2016-02-16,239.35800000000003,36.4736,Furniture,East
2015-09-28,308.19599999999997,76.3152,Office Supplies,East
2015-09-28,323.379,89.3142,Technology,East
2015-11-02,101.80799999999999,33.936,Furniture,West
2015-11-02,123.36240000000001,41.1208,Office Supplies,West
2015-11-02,12.5496,4.1832,Office Supplies,West
2015-11-02,538.12395,-30.147,Furniture,West
2016-07-31,906.2844000000001,-32.3673,Furniture,West
2017-11-06,2138.703,366.6348,Furniture,West
2017-11-06,472.0464,-73.0548,Furniture,West
2017-11-06,114.408,32.688,Technology,West
2016-02-14,277.389,68.6868,Office Supplies,South
2014-07-09,3.024,1.4112,Office Supplies,West
2014-07-09,43.99920000000001,14.1426,Office Supplies,West
2014-07-09,25.116000000000003,4.0664,Office Supplies,West
2016-01-30,164.3376,52.8228,Office Supplies,Central
2016-09-22,134.757,37.2186,Office Supplies,East
2017-12-22,498.6975,142.485,Technology,West
2016-09-02,1049.979,449.991,Technology,West
2015-08-02,291.375,-188.7,Furniture,West
2015-11-21,1315.3392,-480.2032,Furniture,East
2015-11-21,116.5185,-24.0435,Technology,East
2017-05-18,23.738400000000002,-10.1736,Furniture,Central
2017-05-18,1.9866,-0.9933,Furniture,Central
